sale_date,year,quarter,month,weekday_name,branch,city,product_line,customer_segment,payment_method,sales_count,total_quantity,revenue,gross_income,avg_check,avg_rating
2019-02-19,2019,1,2,Tuesday  ,B,Mandalay,Sports and travel,Member,Credit card,1,7,470.9880,22.4280,470.9880000000000000,7.3000000000000000
2019-02-19,2019,1,2,Tuesday  ,C,Naypyitaw,Electronic accessories,Normal,Ewallet,2,17,1337.4795,63.6895,668.7397500000000000,6.3500000000000000
2019-02-19,2019,1,2,Tuesday  ,C,Naypyitaw,Food and beverages,Normal,Cash,1,4,173.2080,8.2480,173.2080000000000000,7.1000000000000000
2019-02-19,2019,1,2,Tuesday  ,C,Naypyitaw,Health and beauty,Normal,Cash,1,8,183.1200,8.7200,183.1200000000000000,8.3000000000000000
2019-02-20,2019,1,2,Wednesday,A,Yangon,Food and beverages,Member,Credit card,1,5,484.5225,23.0725,484.5225000000000000,9.0000000000000000
2019-02-20,2019,1,2,Wednesday,A,Yangon,Health and beauty,Normal,Credit card,1,10,339.3600,16.1600,339.3600000000000000,10.0000000000000000
2019-02-20,2019,1,2,Wednesday,A,Yangon,Home and lifestyle,Member,Ewallet,1,2,79.1490,3.7690,79.1490000000000000,9.5000000000000000
2019-02-20,2019,1,2,Wednesday,B,Mandalay,Food and beverages,Member,Credit card,1,3,172.7460,8.2260,172.7460000000000000,5.9000000000000000
2019-02-20,2019,1,2,Wednesday,B,Mandalay,Food and beverages,Member,Ewallet,1,3,181.8810,8.6610,181.8810000000000000,7.7000000000000000
2019-02-20,2019,1,2,Wednesday,B,Mandalay,Food and beverages,Normal,Cash,1,4,253.2600,12.0600,253.2600000000000000,5.8000000000000000
2019-02-20,2019,1,2,Wednesday,B,Mandalay,Food and beverages,Normal,Credit card,1,10,418.9500,19.9500,418.9500000000000000,5.9000000000000000
2019-02-20,2019,1,2,Wednesday,B,Mandalay,Health and beauty,Normal,Cash,1,5,350.0700,16.6700,350.0700000000000000,7.6000000000000000
2019-02-20,2019,1,2,Wednesday,B,Mandalay,Sports and travel,Member,Credit card,1,10,335.8950,15.9950,335.8950000000000000,9.9000000000000000
2019-02-20,2019,1,2,Wednesday,C,Naypyitaw,Home and lifestyle,Member,Ewallet,1,1,90.5835,4.3135,90.5835000000000000,7.0000000000000000
2019-02-21,2019,1,2,Thursday ,A,Yangon,Electronic accessories,Member,Cash,1,3,298.1160,14.1960,298.1160000000000000,5.5000000000000000
2019-02-21,2019,1,2,Thursday ,B,Mandalay,Fashion accessories,Member,Cash,1,4,310.0440,14.7640,310.0440000000000000,6.7000000000000000
2019-02-21,2019,1,2,Thursday ,B,Mandalay,Health and beauty,Member,Ewallet,1,3,125.7165,5.9865,125.7165000000000000,9.3000000000000000
2019-02-21,2019,1,2,Thursday ,C,Naypyitaw,Fashion accessories,Member,Cash,1,1,13.1670,0.6270,13.1670000000000000,8.2000000000000000
2019-02-21,2019,1,2,Thursday ,C,Naypyitaw,Health and beauty,Normal,Cash,1,5,439.2150,20.9150,439.2150000000000000,7.2000000000000000
2019-02-21,2019,1,2,Thursday ,C,Naypyitaw,Sports and travel,Normal,Cash,1,2,207.4800,9.8800,207.4800000000000000,7.7000000000000000
2019-02-22,2019,1,2,Friday   ,A,Yangon,Electronic accessories,Member,Ewallet,1,10,182.9100,8.7100,182.9100000000000000,7.0000000000000000
2019-02-22,2019,1,2,Friday   ,A,Yangon,Home and lifestyle,Normal,Cash,1,1,69.1110,3.2910,69.1110000000000000,4.1000000000000000
2019-02-22,2019,1,2,Friday   ,A,Yangon,Sports and travel,Member,Cash,1,10,257.1450,12.2450,257.1450000000000000,8.1000000000000000
2019-02-22,2019,1,2,Friday   ,B,Mandalay,Fashion accessories,Normal,Cash,1,9,513.2295,24.4395,513.2295000000000000,8.9000000000000000
2019-02-22,2019,1,2,Friday   ,B,Mandalay,Fashion accessories,Normal,Credit card,1,1,49.8120,2.3720,49.8120000000000000,6.8000000000000000
2019-02-22,2019,1,2,Friday   ,B,Mandalay,Fashion accessories,Normal,Ewallet,2,15,392.3325,18.6825,196.1662500000000000,8.1000000000000000
2019-02-22,2019,1,2,Friday   ,B,Mandalay,Home and lifestyle,Normal,Ewallet,1,3,217.2555,10.3455,217.2555000000000000,8.7000000000000000
2019-02-22,2019,1,2,Friday   ,C,Naypyitaw,Food and beverages,Member,Credit card,1,1,31.9305,1.5205,31.9305000000000000,8.4000000000000000
2019-02-22,2019,1,2,Friday   ,C,Naypyitaw,Home and lifestyle,Member,Credit card,1,2,26.7330,1.2730,26.7330000000000000,5.2000000000000000
2019-02-22,2019,1,2,Friday   ,C,Naypyitaw,Sports and travel,Normal,Ewallet,1,7,701.8515,33.4215,701.8515000000000000,8.7000000000000000
2019-02-23,2019,1,2,Saturday ,A,Yangon,Food and beverages,Member,Cash,1,4,308.5740,14.6940,308.5740000000000000,6.0000000000000000
2019-02-23,2019,1,2,Saturday ,B,Mandalay,Electronic accessories,Member,Cash,1,9,714.3255,34.0155,714.3255000000000000,8.0000000000000000
2019-02-23,2019,1,2,Saturday ,B,Mandalay,Electronic accessories,Normal,Cash,1,8,125.6640,5.9840,125.6640000000000000,8.6000000000000000
2019-02-23,2019,1,2,Saturday ,B,Mandalay,Food and beverages,Member,Ewallet,1,3,311.1885,14.8185,311.1885000000000000,6.4000000000000000
2019-02-23,2019,1,2,Saturday ,B,Mandalay,Health and beauty,Normal,Ewallet,1,4,75.4740,3.5940,75.4740000000000000,6.4000000000000000
2019-02-23,2019,1,2,Saturday ,C,Naypyitaw,Food and beverages,Member,Credit card,1,4,337.5120,16.0720,337.5120000000000000,8.3000000000000000
2019-02-23,2019,1,2,Saturday ,C,Naypyitaw,Food and beverages,Normal,Credit card,1,1,37.6845,1.7945,37.6845000000000000,7.9000000000000000
2019-02-23,2019,1,2,Saturday ,C,Naypyitaw,Sports and travel,Member,Credit card,1,7,429.1665,20.4365,429.1665000000000000,8.2000000000000000
2019-02-24,2019,1,2,Sunday   ,A,Yangon,Electronic accessories,Normal,Credit card,1,10,422.7300,20.1300,422.7300000000000000,5.0000000000000000
2019-02-24,2019,1,2,Sunday   ,A,Yangon,Home and lifestyle,Member,Credit card,1,2,100.1280,4.7680,100.1280000000000000,4.1000000000000000
2019-02-24,2019,1,2,Sunday   ,B,Mandalay,Fashion accessories,Member,Cash,1,2,175.9170,8.3770,175.9170000000000000,4.6000000000000000
2019-02-24,2019,1,2,Sunday   ,B,Mandalay,Food and beverages,Normal,Ewallet,1,8,222.0120,10.5720,222.0120000000000000,8.9000000000000000
2019-02-24,2019,1,2,Sunday   ,B,Mandalay,Sports and travel,Normal,Cash,1,6,365.0850,17.3850,365.0850000000000000,5.2000000000000000
2019-02-24,2019,1,2,Sunday   ,C,Naypyitaw,Electronic accessories,Normal,Cash,1,10,259.7700,12.3700,259.7700000000000000,7.1000000000000000
2019-02-24,2019,1,2,Sunday   ,C,Naypyitaw,Health and beauty,Member,Ewallet,1,5,53.3400,2.5400,53.3400000000000000,4.1000000000000000
2019-02-24,2019,1,2,Sunday   ,C,Naypyitaw,Home and lifestyle,Normal,Ewallet,2,16,1123.4790,53.4990,561.7395000000000000,7.5000000000000000
2019-02-25,2019,1,2,Monday   ,A,Yangon,Electronic accessories,Member,Ewallet,1,6,433.6920,20.6520,433.6920000000000000,5.8000000000000000
2019-02-25,2019,1,2,Monday   ,A,Yangon,Fashion accessories,Normal,Credit card,1,4,306.8100,14.6100,306.8100000000000000,4.9000000000000000
2019-02-25,2019,1,2,Monday   ,A,Yangon,Food and beverages,Member,Cash,1,3,313.7400,14.9400,313.7400000000000000,5.8000000000000000
2019-02-25,2019,1,2,Monday   ,A,Yangon,Health and beauty,Normal,Credit card,1,3,205.3170,9.7770,205.3170000000000000,6.3000000000000000
2019-02-25,2019,1,2,Monday   ,A,Yangon,Sports and travel,Member,Ewallet,1,5,479.9025,22.8525,479.9025000000000000,7.1000000000000000
2019-02-25,2019,1,2,Monday   ,A,Yangon,Sports and travel,Normal,Cash,1,1,66.8745,3.1845,66.8745000000000000,6.0000000000000000
2019-02-25,2019,1,2,Monday   ,B,Mandalay,Electronic accessories,Member,Cash,1,1,41.7375,1.9875,41.7375000000000000,6.1000000000000000
2019-02-25,2019,1,2,Monday   ,B,Mandalay,Electronic accessories,Normal,Ewallet,1,10,554.2950,26.3950,554.2950000000000000,10.0000000000000000
2019-02-25,2019,1,2,Monday   ,B,Mandalay,Fashion accessories,Normal,Credit card,1,5,494.1825,23.5325,494.1825000000000000,4.8000000000000000
2019-02-25,2019,1,2,Monday   ,B,Mandalay,Food and beverages,Member,Ewallet,1,4,263.9700,12.5700,263.9700000000000000,8.7000000000000000
2019-02-25,2019,1,2,Monday   ,B,Mandalay,Health and beauty,Member,Ewallet,1,8,357.5880,17.0280,357.5880000000000000,5.6000000000000000
2019-02-25,2019,1,2,Monday   ,B,Mandalay,Health and beauty,Normal,Cash,1,4,262.7940,12.5140,262.7940000000000000,9.5000000000000000
2019-02-25,2019,1,2,Monday   ,B,Mandalay,Home and lifestyle,Member,Credit card,1,5,430.7100,20.5100,430.7100000000000000,7.6000000000000000
2019-02-25,2019,1,2,Monday   ,B,Mandalay,Sports and travel,Normal,Credit card,1,1,92.8725,4.4225,92.8725000000000000,9.5000000000000000
2019-02-25,2019,1,2,Monday   ,C,Naypyitaw,Electronic accessories,Member,Ewallet,1,5,451.7100,21.5100,451.7100000000000000,4.8000000000000000
2019-02-25,2019,1,2,Monday   ,C,Naypyitaw,Food and beverages,Normal,Cash,1,1,51.0405,2.4305,51.0405000000000000,4.4000000000000000
2019-02-26,2019,1,2,Tuesday  ,A,Yangon,Electronic accessories,Normal,Credit card,1,2,97.8810,4.6610,97.8810000000000000,6.6000000000000000
2019-02-26,2019,1,2,Tuesday  ,A,Yangon,Fashion accessories,Member,Credit card,1,1,58.2225,2.7725,58.2225000000000000,4.9000000000000000
2019-02-26,2019,1,2,Tuesday  ,B,Mandalay,Electronic accessories,Member,Cash,1,6,571.4100,27.2100,571.4100000000000000,5.3000000000000000
2019-02-26,2019,1,2,Tuesday  ,B,Mandalay,Fashion accessories,Normal,Ewallet,1,2,209.7690,9.9890,209.7690000000000000,7.1000000000000000
2019-02-26,2019,1,2,Tuesday  ,B,Mandalay,Food and beverages,Member,Ewallet,1,6,167.5800,7.9800,167.5800000000000000,4.9000000000000000
2019-02-26,2019,1,2,Tuesday  ,B,Mandalay,Health and beauty,Normal,Ewallet,1,6,628.1730,29.9130,628.1730000000000000,7.9000000000000000
2019-02-26,2019,1,2,Tuesday  ,B,Mandalay,Sports and travel,Member,Ewallet,1,4,401.2680,19.1080,401.2680000000000000,4.5000000000000000
2019-02-26,2019,1,2,Tuesday  ,B,Mandalay,Sports and travel,Normal,Ewallet,1,1,57.1725,2.7225,57.1725000000000000,7.9000000000000000
2019-02-26,2019,1,2,Tuesday  ,C,Naypyitaw,Food and beverages,Normal,Cash,1,9,216.6885,10.3185,216.6885000000000000,5.5000000000000000
2019-02-27,2019,1,2,Wednesday,A,Yangon,Electronic accessories,Member,Credit card,1,7,680.6100,32.4100,680.6100000000000000,9.3000000000000000
2019-02-27,2019,1,2,Wednesday,A,Yangon,Fashion accessories,Member,Ewallet,1,2,45.1080,2.1480,45.1080000000000000,6.6000000000000000
2019-02-27,2019,1,2,Wednesday,A,Yangon,Fashion accessories,Normal,Ewallet,1,9,736.4385,35.0685,736.4385000000000000,7.6000000000000000
2019-02-27,2019,1,2,Wednesday,A,Yangon,Food and beverages,Member,Ewallet,1,10,197.9250,9.4250,197.9250000000000000,5.6000000000000000
2019-02-27,2019,1,2,Wednesday,A,Yangon,Food and beverages,Normal,Ewallet,1,10,781.6200,37.2200,781.6200000000000000,5.1000000000000000
2019-02-27,2019,1,2,Wednesday,B,Mandalay,Fashion accessories,Member,Credit card,1,10,207.5850,9.8850,207.5850000000000000,5.0000000000000000
2019-02-27,2019,1,2,Wednesday,B,Mandalay,Fashion accessories,Normal,Ewallet,1,3,165.1230,7.8630,165.1230000000000000,7.5000000000000000
2019-02-27,2019,1,2,Wednesday,B,Mandalay,Health and beauty,Member,Credit card,1,9,535.7205,25.5105,535.7205000000000000,8.4000000000000000
2019-02-27,2019,1,2,Wednesday,B,Mandalay,Health and beauty,Normal,Cash,1,6,485.0370,23.0970,485.0370000000000000,6.1000000000000000
2019-02-27,2019,1,2,Wednesday,B,Mandalay,Health and beauty,Normal,Credit card,1,10,141.7500,6.7500,141.7500000000000000,4.8000000000000000
2019-02-27,2019,1,2,Wednesday,B,Mandalay,Sports and travel,Normal,Cash,1,5,353.1675,16.8175,353.1675000000000000,6.9000000000000000
2019-02-27,2019,1,2,Wednesday,C,Naypyitaw,Electronic accessories,Normal,Credit card,1,1,104.6745,4.9845,104.6745000000000000,8.0000000000000000
2019-02-27,2019,1,2,Wednesday,C,Naypyitaw,Food and beverages,Normal,Cash,1,8,793.5480,37.7880,793.5480000000000000,9.1000000000000000
2019-02-27,2019,1,2,Wednesday,C,Naypyitaw,Health and beauty,Member,Credit card,1,7,631.1445,30.0545,631.1445000000000000,8.0000000000000000
2019-02-28,2019,1,2,Thursday ,A,Yangon,Food and beverages,Member,Cash,1,6,507.9060,24.1860,507.9060000000000000,9.1000000000000000
2019-02-28,2019,1,2,Thursday ,A,Yangon,Health and beauty,Normal,Ewallet,1,3,176.4000,8.4000,176.4000000000000000,4.8000000000000000
2019-02-28,2019,1,2,Thursday ,B,Mandalay,Electronic accessories,Normal,Cash,1,1,63.3150,3.0150,63.3150000000000000,6.0000000000000000
2019-02-28,2019,1,2,Thursday ,B,Mandalay,Fashion accessories,Normal,Cash,1,10,431.4450,20.5450,431.4450000000000000,7.3000000000000000
2019-02-28,2019,1,2,Thursday ,C,Naypyitaw,Electronic accessories,Normal,Cash,1,8,722.2320,34.3920,722.2320000000000000,8.2000000000000000
2019-02-28,2019,1,2,Thursday ,C,Naypyitaw,Fashion accessories,Member,Credit card,1,2,195.7200,9.3200,195.7200000000000000,6.0000000000000000
2019-03-01,2019,1,3,Friday   ,A,Yangon,Electronic accessories,Normal,Credit card,1,10,477.5400,22.7400,477.5400000000000000,4.8000000000000000
2019-03-01,2019,1,3,Friday   ,A,Yangon,Fashion accessories,Member,Credit card,1,4,93.7440,4.4640,93.7440000000000000,4.4000000000000000
2019-03-01,2019,1,3,Friday   ,A,Yangon,Home and lifestyle,Normal,Ewallet,1,2,72.9330,3.4730,72.9330000000000000,9.7000000000000000
2019-03-01,2019,1,3,Friday   ,B,Mandalay,Electronic accessories,Normal,Ewallet,1,3,86.6250,4.1250,86.6250000000000000,6.5000000000000000
2019-03-01,2019,1,3,Friday   ,B,Mandalay,Fashion accessories,Member,Ewallet,1,7,597.6285,28.4585,597.6285000000000000,6.3000000000000000
2019-03-01,2019,1,3,Friday   ,B,Mandalay,Food and beverages,Member,Ewallet,1,1,56.4060,2.6860,56.4060000000000000,6.4000000000000000
2019-03-01,2019,1,3,Friday   ,B,Mandalay,Health and beauty,Normal,Credit card,1,3,46.6830,2.2230,46.6830000000000000,8.7000000000000000
2019-03-01,2019,1,3,Friday   ,B,Mandalay,Health and beauty,Normal,Ewallet,1,2,145.9710,6.9510,145.9710000000000000,8.1000000000000000
2019-03-01,2019,1,3,Friday   ,C,Naypyitaw,Fashion accessories,Normal,Cash,1,9,742.2975,35.3475,742.2975000000000000,7.2000000000000000
2019-03-01,2019,1,3,Friday   ,C,Naypyitaw,Food and beverages,Member,Ewallet,1,4,314.5380,14.9780,314.5380000000000000,4.2000000000000000
2019-03-02,2019,1,3,Saturday ,A,Yangon,Food and beverages,Normal,Ewallet,1,4,279.3840,13.3040,279.3840000000000000,6.9000000000000000
2019-03-02,2019,1,3,Saturday ,A,Yangon,Sports and travel,Member,Credit card,1,2,82.8870,3.9470,82.8870000000000000,5.0000000000000000
2019-03-02,2019,1,3,Saturday ,A,Yangon,Sports and travel,Member,Ewallet,1,3,279.1845,13.2945,279.1845000000000000,6.0000000000000000
2019-03-02,2019,1,3,Saturday ,B,Mandalay,Electronic accessories,Member,Cash,1,5,69.4050,3.3050,69.4050000000000000,4.3000000000000000
2019-03-02,2019,1,3,Saturday ,B,Mandalay,Electronic accessories,Member,Ewallet,1,3,82.7190,3.9390,82.7190000000000000,6.3000000000000000
2019-03-02,2019,1,3,Saturday ,B,Mandalay,Electronic accessories,Normal,Credit card,2,11,1022.8155,48.7055,511.4077500000000000,6.1500000000000000
2019-03-02,2019,1,3,Saturday ,B,Mandalay,Health and beauty,Normal,Ewallet,1,3,231.2415,11.0115,231.2415000000000000,4.0000000000000000
2019-03-02,2019,1,3,Saturday ,B,Mandalay,Home and lifestyle,Member,Cash,2,18,1090.4355,51.9255,545.2177500000000000,5.5500000000000000
2019-03-02,2019,1,3,Saturday ,B,Mandalay,Home and lifestyle,Normal,Ewallet,1,10,1022.4900,48.6900,1022.4900000000000000,4.4000000000000000
2019-03-02,2019,1,3,Saturday ,B,Mandalay,Sports and travel,Normal,Ewallet,1,2,53.1510,2.5310,53.1510000000000000,7.2000000000000000
2019-03-02,2019,1,3,Saturday ,C,Naypyitaw,Fashion accessories,Member,Credit card,1,5,485.5725,23.1225,485.5725000000000000,8.6000000000000000
2019-03-02,2019,1,3,Saturday ,C,Naypyitaw,Fashion accessories,Normal,Credit card,1,3,85.1130,4.0530,85.1130000000000000,7.1000000000000000
2019-03-02,2019,1,3,Saturday ,C,Naypyitaw,Health and beauty,Member,Cash,1,7,629.1600,29.9600,629.1600000000000000,5.3000000000000000
2019-03-02,2019,1,3,Saturday ,C,Naypyitaw,Sports and travel,Member,Credit card,1,10,572.7750,27.2750,572.7750000000000000,7.1000000000000000
2019-03-02,2019,1,3,Saturday ,C,Naypyitaw,Sports and travel,Normal,Credit card,1,2,30.2190,1.4390,30.2190000000000000,7.2000000000000000
2019-03-02,2019,1,3,Saturday ,C,Naypyitaw,Sports and travel,Normal,Ewallet,1,7,543.7530,25.8930,543.7530000000000000,4.1000000000000000
2019-03-03,2019,1,3,Sunday   ,A,Yangon,Fashion accessories,Normal,Credit card,1,1,48.7305,2.3205,48.7305000000000000,4.0000000000000000
2019-03-03,2019,1,3,Sunday   ,A,Yangon,Food and beverages,Member,Credit card,1,8,186.2280,8.8680,186.2280000000000000,9.6000000000000000
2019-03-03,2019,1,3,Sunday   ,A,Yangon,Health and beauty,Normal,Credit card,1,7,212.7825,10.1325,212.7825000000000000,6.0000000000000000
2019-03-03,2019,1,3,Sunday   ,A,Yangon,Health and beauty,Normal,Ewallet,1,1,26.2500,1.2500,26.2500000000000000,5.5000000000000000
2019-03-03,2019,1,3,Sunday   ,A,Yangon,Home and lifestyle,Normal,Credit card,1,7,340.5255,16.2155,340.5255000000000000,7.4000000000000000
2019-03-03,2019,1,3,Sunday   ,B,Mandalay,Food and beverages,Member,Credit card,1,10,767.0250,36.5250,767.0250000000000000,8.7000000000000000
2019-03-03,2019,1,3,Sunday   ,B,Mandalay,Home and lifestyle,Member,Cash,1,8,253.0080,12.0480,253.0080000000000000,7.7000000000000000
2019-03-03,2019,1,3,Sunday   ,B,Mandalay,Home and lifestyle,Member,Ewallet,1,8,793.7160,37.7960,793.7160000000000000,7.5000000000000000
2019-03-03,2019,1,3,Sunday   ,C,Naypyitaw,Electronic accessories,Member,Cash,2,15,1133.2650,53.9650,566.6325000000000000,8.3500000000000000
2019-03-03,2019,1,3,Sunday   ,C,Naypyitaw,Electronic accessories,Member,Ewallet,1,8,253.6800,12.0800,253.6800000000000000,5.1000000000000000
2019-03-03,2019,1,3,Sunday   ,C,Naypyitaw,Electronic accessories,Normal,Cash,1,8,175.1400,8.3400,175.1400000000000000,6.3000000000000000
2019-03-03,2019,1,3,Sunday   ,C,Naypyitaw,Health and beauty,Member,Credit card,1,6,293.1390,13.9590,293.1390000000000000,4.3000000000000000
2019-03-03,2019,1,3,Sunday   ,C,Naypyitaw,Home and lifestyle,Normal,Cash,1,8,369.6840,17.6040,369.6840000000000000,8.8000000000000000
2019-03-04,2019,1,3,Monday   ,A,Yangon,Fashion accessories,Member,Cash,1,9,462.6720,22.0320,462.6720000000000000,8.0000000000000000
2019-03-04,2019,1,3,Monday   ,A,Yangon,Food and beverages,Normal,Cash,1,4,313.5720,14.9320,313.5720000000000000,8.5000000000000000
2019-03-04,2019,1,3,Monday   ,A,Yangon,Health and beauty,Member,Cash,1,10,510.6150,24.3150,510.6150000000000000,8.8000000000000000
2019-03-04,2019,1,3,Monday   ,A,Yangon,Health and beauty,Member,Ewallet,1,6,628.9290,29.9490,628.9290000000000000,8.5000000000000000
2019-03-04,2019,1,3,Monday   ,A,Yangon,Health and beauty,Normal,Cash,2,8,293.1915,13.9615,146.5957500000000000,6.5500000000000000
2019-03-04,2019,1,3,Monday   ,A,Yangon,Home and lifestyle,Normal,Ewallet,2,13,552.1110,26.2910,276.0555000000000000,6.3500000000000000
2019-03-04,2019,1,3,Monday   ,A,Yangon,Sports and travel,Normal,Credit card,1,7,90.6990,4.3190,90.6990000000000000,6.7000000000000000
2019-03-04,2019,1,3,Monday   ,B,Mandalay,Electronic accessories,Member,Cash,1,9,181.8180,8.6580,181.8180000000000000,8.0000000000000000
2019-03-04,2019,1,3,Monday   ,C,Naypyitaw,Electronic accessories,Normal,Cash,1,1,31.7520,1.5120,31.7520000000000000,8.4000000000000000
2019-03-04,2019,1,3,Monday   ,C,Naypyitaw,Food and beverages,Member,Cash,1,8,829.0800,39.4800,829.0800000000000000,7.6000000000000000
2019-03-05,2019,1,3,Tuesday  ,A,Yangon,Electronic accessories,Normal,Ewallet,1,3,246.6765,11.7465,246.6765000000000000,5.4000000000000000
2019-03-05,2019,1,3,Tuesday  ,A,Yangon,Fashion accessories,Normal,Cash,1,2,172.0110,8.1910,172.0110000000000000,7.8000000000000000
2019-03-05,2019,1,3,Tuesday  ,B,Mandalay,Fashion accessories,Member,Ewallet,1,5,115.1850,5.4850,115.1850000000000000,5.3000000000000000
2019-03-05,2019,1,3,Tuesday  ,B,Mandalay,Food and beverages,Member,Ewallet,2,6,209.7900,9.9900,104.8950000000000000,6.0000000000000000
2019-03-05,2019,1,3,Tuesday  ,B,Mandalay,Health and beauty,Member,Credit card,1,6,258.6780,12.3180,258.6780000000000000,8.3000000000000000
2019-03-05,2019,1,3,Tuesday  ,B,Mandalay,Health and beauty,Member,Ewallet,2,15,624.0675,29.7175,312.0337500000000000,8.8000000000000000
2019-03-05,2019,1,3,Tuesday  ,B,Mandalay,Health and beauty,Normal,Ewallet,1,3,277.1370,13.1970,277.1370000000000000,5.1000000000000000
2019-03-05,2019,1,3,Tuesday  ,B,Mandalay,Home and lifestyle,Normal,Cash,1,6,521.0100,24.8100,521.0100000000000000,7.4000000000000000
2019-03-05,2019,1,3,Tuesday  ,B,Mandalay,Home and lifestyle,Normal,Ewallet,1,8,801.8640,38.1840,801.8640000000000000,4.7000000000000000
2019-03-05,2019,1,3,Tuesday  ,B,Mandalay,Sports and travel,Normal,Credit card,1,10,732.2700,34.8700,732.2700000000000000,8.9000000000000000
2019-03-05,2019,1,3,Tuesday  ,C,Naypyitaw,Fashion accessories,Member,Credit card,1,5,232.1550,11.0550,232.1550000000000000,8.6000000000000000
2019-03-05,2019,1,3,Tuesday  ,C,Naypyitaw,Food and beverages,Member,Ewallet,1,10,822.2550,39.1550,822.2550000000000000,6.6000000000000000
2019-03-05,2019,1,3,Tuesday  ,C,Naypyitaw,Health and beauty,Member,Credit card,1,7,480.0285,22.8585,480.0285000000000000,4.2000000000000000
2019-03-05,2019,1,3,Tuesday  ,C,Naypyitaw,Home and lifestyle,Member,Credit card,1,10,127.2600,6.0600,127.2600000000000000,8.4000000000000000
2019-03-05,2019,1,3,Tuesday  ,C,Naypyitaw,Sports and travel,Normal,Ewallet,1,7,610.4910,29.0710,610.4910000000000000,4.0000000000000000
2019-03-06,2019,1,3,Wednesday,A,Yangon,Electronic accessories,Member,Credit card,1,9,203.1750,9.6750,203.1750000000000000,7.8000000000000000
2019-03-06,2019,1,3,Wednesday,A,Yangon,Health and beauty,Normal,Ewallet,1,1,83.7270,3.9870,83.7270000000000000,7.3000000000000000
2019-03-06,2019,1,3,Wednesday,A,Yangon,Sports and travel,Member,Cash,1,6,580.4190,27.6390,580.4190000000000000,8.3000000000000000
2019-03-06,2019,1,3,Wednesday,A,Yangon,Sports and travel,Member,Credit card,1,10,166.0050,7.9050,166.0050000000000000,8.6000000000000000
2019-03-06,2019,1,3,Wednesday,B,Mandalay,Electronic accessories,Normal,Cash,1,5,148.9950,7.0950,148.9950000000000000,9.4000000000000000
2019-03-06,2019,1,3,Wednesday,B,Mandalay,Fashion accessories,Member,Credit card,1,2,104.8320,4.9920,104.8320000000000000,7.0000000000000000
2019-03-06,2019,1,3,Wednesday,B,Mandalay,Food and beverages,Normal,Ewallet,1,7,456.2880,21.7280,456.2880000000000000,5.4000000000000000
2019-03-06,2019,1,3,Wednesday,B,Mandalay,Home and lifestyle,Member,Credit card,1,8,603.6240,28.7440,603.6240000000000000,6.2000000000000000
2019-03-06,2019,1,3,Wednesday,B,Mandalay,Sports and travel,Member,Ewallet,1,9,352.6740,16.7940,352.6740000000000000,5.1000000000000000
2019-03-06,2019,1,3,Wednesday,B,Mandalay,Sports and travel,Normal,Ewallet,1,5,354.0075,16.8575,354.0075000000000000,6.3000000000000000
2019-03-06,2019,1,3,Wednesday,C,Naypyitaw,Home and lifestyle,Normal,Credit card,1,1,38.8500,1.8500,38.8500000000000000,7.9000000000000000
2019-03-07,2019,1,3,Thursday ,A,Yangon,Health and beauty,Member,Cash,1,9,146.9475,6.9975,146.9475000000000000,5.0000000000000000
2019-03-07,2019,1,3,Thursday ,A,Yangon,Home and lifestyle,Member,Cash,1,4,118.9020,5.6620,118.9020000000000000,8.2000000000000000
2019-03-07,2019,1,3,Thursday ,A,Yangon,Home and lifestyle,Normal,Ewallet,1,1,102.8370,4.8970,102.8370000000000000,6.9000000000000000
2019-03-07,2019,1,3,Thursday ,B,Mandalay,Home and lifestyle,Normal,Ewallet,2,7,297.9060,14.1860,148.9530000000000000,8.1000000000000000
2019-03-07,2019,1,3,Thursday ,C,Naypyitaw,Electronic accessories,Normal,Credit card,1,6,139.9230,6.6630,139.9230000000000000,8.6000000000000000
2019-03-07,2019,1,3,Thursday ,C,Naypyitaw,Electronic accessories,Normal,Ewallet,1,4,353.0940,16.8140,353.0940000000000000,4.4000000000000000
2019-03-07,2019,1,3,Thursday ,C,Naypyitaw,Fashion accessories,Normal,Ewallet,1,4,69.0900,3.2900,69.0900000000000000,5.6000000000000000
2019-03-07,2019,1,3,Thursday ,C,Naypyitaw,Food and beverages,Normal,Ewallet,1,2,209.5590,9.9790,209.5590000000000000,8.0000000000000000
2019-03-08,2019,1,3,Friday   ,A,Yangon,Electronic accessories,Normal,Ewallet,1,1,102.0180,4.8580,102.0180000000000000,7.2000000000000000
2019-03-08,2019,1,3,Friday   ,A,Yangon,Fashion accessories,Normal,Cash,1,5,324.2925,15.4425,324.2925000000000000,6.7000000000000000
2019-03-08,2019,1,3,Friday   ,A,Yangon,Home and lifestyle,Member,Ewallet,1,10,951.8250,45.3250,951.8250000000000000,7.3000000000000000
2019-03-08,2019,1,3,Friday   ,A,Yangon,Home and lifestyle,Normal,Credit card,1,6,214.1370,10.1970,214.1370000000000000,7.7000000000000000
2019-03-08,2019,1,3,Friday   ,B,Mandalay,Food and beverages,Member,Cash,1,5,92.5575,4.4075,92.5575000000000000,8.5000000000000000
2019-03-08,2019,1,3,Friday   ,C,Naypyitaw,Electronic accessories,Normal,Cash,1,5,80.2200,3.8200,80.2200000000000000,9.6000000000000000
2019-03-08,2019,1,3,Friday   ,C,Naypyitaw,Fashion accessories,Normal,Credit card,1,10,394.2750,18.7750,394.2750000000000000,9.3000000000000000
